,sqft_living,floors,waterfront,viewed_by_buyer,condition,yr_built
13074,1380,1,0.0,0.0,3,1955
13075,2520,1,0.0,0.0,3,1921
13076,2290,2,0.0,0.0,3,1988
13077,1660,1,0.0,0.0,3,1945
13078,2800,1,0.0,0.0,5,1957
13079,1690,2,0.0,0.0,3,2005
13080,1180,1,0.0,0.0,4,1949
13081,1390,1,0.0,0.0,5,1916
13082,2320,1,0.0,0.0,5,1913
13083,2270,1,0.0,0.0,4,1980
13084,2640,1,0.0,0.0,4,1966
13085,1680,1,0.0,0.0,3,1993
13086,990,1,0.0,0.0,3,1949
13087,2770,2,0.0,0.0,3,2004
13088,950,1,0.0,0.0,5,1943
13089,2160,2,0.0,0.0,4,1929
13090,1650,2,0.0,0.0,4,1991
13091,1800,1,0.0,0.0,4,1929
13093,1870,2,0.0,0.0,3,2003
13095,1850,1,0.0,0.0,4,1992
13096,1580,1,0.0,0.0,3,1945
13098,2700,1,0.0,0.0,4,1967
13099,1020,1,0.0,0.0,4,1953
13100,2950,3,0.0,0.0,3,2004
13102,710,1,0.0,0.0,5,1905
13104,2080,1,0.0,0.0,3,1974
13105,2360,1,0.0,0.0,3,1955
13106,2210,2,0.0,0.0,4,1969
13108,1320,3,0.0,0.0,3,2009
13109,1980,2,0.0,0.0,3,1991
13111,2130,2,0.0,0.0,3,2003
13112,1720,2,0.0,0.0,3,1992
13113,1790,1,0.0,0.0,4,1964
13114,1390,3,0.0,0.0,3,2009
13115,1900,1,0.0,0.0,3,1973
13116,1640,1,0.0,0.0,4,1925
13117,2700,1,0.0,0.0,4,1968
13118,2200,2,0.0,0.0,4,1990
13119,1310,1,0.0,0.0,4,1953
13121,3010,2,0.0,0.0,4,1973
13122,2450,2,0.0,0.0,3,2001
13123,1250,1,0.0,0.0,4,1986
13125,2010,1,0.0,0.0,5,1962
13126,3120,2,0.0,0.0,3,2003
13127,1370,1,0.0,0.0,3,1961
13128,2420,1,0.0,0.0,3,1990
13129,1500,1,0.0,0.0,3,1979
13130,2630,2,0.0,0.0,3,2003
13131,950,1,0.0,0.0,4,1919
13132,2680,1,0.0,0.0,4,1970
13133,3680,2,0.0,0.0,3,2003
13135,2330,1,0.0,0.0,4,1920
13136,960,1,0.0,0.0,3,1955
13137,1990,2,0.0,0.0,3,1989
13138,1450,1,0.0,0.0,4,1923
13139,2280,2,0.0,0.0,3,1996
13141,1650,1,0.0,0.0,3,1969
13143,1710,1,0.0,0.0,3,1979
13144,1420,1,0.0,0.0,3,1964
13145,1440,1,0.0,0.0,3,1951
13146,1280,1,0.0,0.0,3,1967
13148,2560,1,0.0,0.0,4,1949
13149,1480,1,0.0,0.0,3,1952
13151,1160,1,0.0,0.0,5,1942
13152,2110,2,0.0,0.0,3,2001
13153,1650,1,0.0,0.0,4,1986
13154,1950,2,0.0,0.0,3,1988
13157,1300,1,0.0,0.0,3,1983
13158,1790,1,0.0,0.0,3,1967
13159,1930,2,0.0,0.0,3,2005
13160,1200,1,0.0,0.0,3,1923
13161,2050,2,0.0,0.0,3,2001
13162,1710,1,0.0,0.0,3,1946
13163,2130,1,0.0,0.0,3,1953
13164,1700,2,0.0,0.0,3,2010
13165,1390,1,0.0,0.0,4,1976
13166,1230,1,0.0,0.0,3,1954
13167,1490,1,0.0,0.0,4,1967
13168,2440,2,0.0,0.0,3,2014
13169,970,1,0.0,0.0,3,1950
13170,1700,1,0.0,0.0,3,1954
13171,1700,1,0.0,0.0,3,1954
13172,1720,1,0.0,0.0,3,1932
13173,1400,1,0.0,0.0,3,1909
13174,2570,1,0.0,0.0,4,1958
13175,1200,1,0.0,0.0,4,1959
13177,1080,1,0.0,0.0,3,1954
13178,1860,1,0.0,0.0,4,1966
13179,2150,1,0.0,0.0,4,1979
13180,2250,2,0.0,0.0,3,1986
13181,2050,2,0.0,0.0,3,1977
13182,1010,1,0.0,0.0,3,1902
13184,1900,1,0.0,0.0,3,1963
13186,3390,2,0.0,0.0,4,1987
13187,1990,2,0.0,0.0,3,2005
13188,3190,2,0.0,0.0,3,2005
13189,1210,1,0.0,0.0,4,1940
13191,2150,2,0.0,0.0,3,1998
13192,2440,1,0.0,0.0,4,1960
13193,1230,3,0.0,0.0,3,2000
13194,2740,2,0.0,0.0,4,1964
13195,2260,1,0.0,0.0,3,1990
13196,1000,1,0.0,0.0,3,1942
13197,2350,2,0.0,0.0,4,1980
13198,2300,2,0.0,0.0,3,1989
13199,1440,1,0.0,0.0,4,1928
13200,2780,1,0.0,0.0,5,1919
13201,1200,1,0.0,0.0,3,1954
13202,3040,2,0.0,0.0,4,1987
13204,1510,2,0.0,0.0,3,1983
13205,1780,2,0.0,0.0,3,1989
13206,2920,1,0.0,0.0,4,1976
13207,1550,1,0.0,0.0,4,1962
13209,1140,1,0.0,0.0,4,1981
13210,940,1,0.0,0.0,4,1918
13211,2160,2,0.0,0.0,3,1982
13212,2470,2,0.0,0.0,4,1979
13213,2800,2,0.0,0.0,3,2006
13214,2420,1,0.0,0.0,3,1985
13215,1460,1,0.0,0.0,3,1959
13216,1820,1,0.0,0.0,3,1946
13217,1520,2,0.0,0.0,3,2007
13218,1320,1,0.0,0.0,3,1919
13219,1920,2,0.0,0.0,3,1989
13220,2640,2,0.0,0.0,3,2009
13221,2650,2,0.0,0.0,3,2006
13223,1420,1,0.0,0.0,4,1981
13224,1540,1,0.0,0.0,4,1959
13226,730,1,0.0,0.0,3,1927
13227,2020,1,0.0,0.0,3,1921
13229,1240,1,0.0,1.0,4,1938
13230,2680,2,0.0,0.0,4,1978
13231,1640,2,0.0,0.0,3,1998
13232,1640,2,0.0,0.0,3,1907
13233,1610,2,0.0,0.0,3,2004
13234,2290,1,0.0,0.0,5,1967
13235,2130,1,0.0,0.0,4,1977
13238,2030,1,0.0,0.0,3,1968
13239,1380,1,0.0,0.0,4,1918
13241,1440,1,0.0,1.0,4,1960
13242,2790,1,0.0,0.0,3,1959
13245,1850,1,0.0,0.0,3,1968
13246,1550,3,0.0,0.0,3,2004
13248,790,1,0.0,0.0,3,1947
13249,3740,1,0.0,0.0,3,1958
13250,1340,1,0.0,0.0,4,1959
13251,1620,1,0.0,0.0,5,1926
13252,1680,1,0.0,0.0,3,1951
13253,1610,2,0.0,0.0,3,1996
13255,1200,2,0.0,0.0,3,1966
13256,1250,1,0.0,0.0,5,1958
13257,3630,2,0.0,0.0,3,1999
13259,2180,1,0.0,0.0,4,1979
13260,1760,1,0.0,0.0,4,1979
13261,1820,1,0.0,0.0,5,1941
13262,2120,1,0.0,0.0,4,1961
13263,2730,2,0.0,1.0,3,2009
13264,2430,2,0.0,0.0,4,1986
13265,1170,1,0.0,0.0,3,1965
13268,1140,1,0.0,0.0,4,1909
13269,1460,1,0.0,0.0,3,1912
13270,2700,1,0.0,0.0,5,1940
13271,670,1,0.0,0.0,4,1942
13272,1880,1,0.0,0.0,4,1945
13273,1980,2,0.0,0.0,3,1941
13274,2080,1,0.0,0.0,3,2004
13275,1380,3,0.0,0.0,3,2000
13276,1808,1,0.0,0.0,3,2005
13277,1350,1,0.0,0.0,3,1954
13278,1760,2,0.0,0.0,3,2008
13279,1950,1,0.0,0.0,4,1962
13280,3170,2,0.0,0.0,3,1999
13282,1460,1,0.0,0.0,4,1975
13283,1350,1,0.0,0.0,4,1973
13284,1470,1,0.0,0.0,4,1973
13287,1360,1,0.0,0.0,3,1948
13288,1020,1,0.0,0.0,3,1981
13289,1840,1,0.0,0.0,4,1980
13290,2030,1,0.0,0.0,4,1958
13291,1490,1,0.0,0.0,3,1940
13292,2060,1,0.0,0.0,3,1962
13293,2240,1,0.0,0.0,3,1944
13294,1460,1,0.0,0.0,3,1957
13295,2140,1,0.0,0.0,3,1948
13296,1420,2,0.0,0.0,3,2007
13297,1060,1,0.0,0.0,4,1943
13298,1760,1,0.0,0.0,5,1926
13300,1770,1,0.0,0.0,3,1963
13302,2040,2,0.0,0.0,3,2000
13303,1260,1,0.0,0.0,3,1943
13304,1650,1,0.0,0.0,3,1943
13305,2380,2,0.0,0.0,4,1977
13306,2750,2,0.0,1.0,3,1937
13307,2810,2,0.0,0.0,3,2001
13308,1340,1,0.0,0.0,3,1944
13310,2160,1,0.0,0.0,3,2002
13311,2450,1,0.0,0.0,3,1913
13312,1870,1,0.0,0.0,3,1923
13314,2240,2,0.0,0.0,3,2002
13315,2200,2,0.0,0.0,3,2008
13316,790,1,0.0,0.0,3,1918
13317,890,1,0.0,0.0,3,1949
13318,1270,1,0.0,0.0,3,1954
13319,1850,1,0.0,0.0,5,1931
13320,1352,3,0.0,0.0,3,2007
13321,1540,1,0.0,0.0,3,1968
13322,1640,1,0.0,0.0,5,1951
13323,1350,1,0.0,0.0,3,1928
13324,2010,2,0.0,0.0,3,2014
13325,2080,1,0.0,0.0,3,1974
13326,1040,1,0.0,0.0,3,1956
13327,1890,2,0.0,0.0,3,1993
13328,1810,1,0.0,0.0,4,1959
13329,1930,1,0.0,0.0,3,1963
13330,1010,1,0.0,0.0,4,1947
13331,1740,1,0.0,0.0,3,1981
13332,2910,2,0.0,1.0,3,1932
13333,1330,2,0.0,0.0,3,1985
13334,2210,2,0.0,0.0,4,1967
13336,1000,1,0.0,0.0,3,1949
13337,3150,2,0.0,0.0,3,2006
13338,1520,1,0.0,0.0,4,1971
13339,1690,1,0.0,0.0,3,1955
13340,1070,1,0.0,0.0,3,1955
13341,910,1,0.0,0.0,4,1950
13342,2130,1,0.0,0.0,3,1969
13343,2230,1,0.0,0.0,4,1947
13345,2590,2,0.0,0.0,3,1944
13346,2040,1,0.0,0.0,3,1962
13347,2100,1,0.0,0.0,4,1955
13348,1340,1,0.0,0.0,3,1953
13350,2400,1,0.0,0.0,3,1983
13351,1140,1,0.0,0.0,3,1963
13352,930,1,0.0,0.0,3,1946
13353,1820,1,0.0,0.0,5,1960
13354,1390,1,0.0,0.0,4,1926
13355,1480,3,0.0,0.0,3,2006
13356,760,1,0.0,0.0,3,1942
13357,1580,1,0.0,0.0,3,1967
13358,1870,1,0.0,0.0,5,1974
13359,1510,1,0.0,0.0,3,1923
13360,1250,3,0.0,0.0,3,2001
13361,2140,1,0.0,0.0,4,1974
13362,1540,1,0.0,0.0,4,1968
13363,2950,1,0.0,0.0,3,2006
13364,2020,1,0.0,0.0,3,1994
13365,2820,1,0.0,0.0,3,1927
13366,1660,1,0.0,0.0,3,1972
13367,1830,1,0.0,0.0,3,1919
13368,720,1,0.0,0.0,4,1920
13369,2160,2,0.0,0.0,3,1992
13370,1510,2,0.0,0.0,3,1989
13371,1870,1,0.0,0.0,3,1953
13372,2860,1,0.0,0.0,3,1977
13373,990,1,0.0,0.0,4,1939
13374,1910,1,0.0,0.0,3,1954
13375,1350,1,0.0,0.0,3,1977
13377,2610,2,0.0,0.0,4,1946
13378,1720,1,0.0,0.0,5,1905
13379,1170,1,0.0,0.0,3,1967
13380,1140,1,0.0,0.0,3,1907
13381,2350,1,0.0,0.0,4,1966
13382,1020,1,0.0,0.0,4,1967
13383,2730,1,0.0,0.0,5,1955
13384,1830,2,0.0,0.0,3,1991
13385,1690,2,0.0,0.0,3,2002
13388,1690,2,0.0,0.0,3,2004
13391,1530,1,0.0,0.0,4,1983
13392,2070,1,0.0,0.0,5,1931
13393,1880,1,0.0,0.0,4,1965
13394,2240,1,0.0,0.0,5,1975
13395,2540,1,0.0,0.0,5,1925
13396,1370,1,0.0,0.0,4,1988
13397,770,1,0.0,0.0,3,1953
13400,740,1,0.0,0.0,3,1942
13401,1360,1,0.0,0.0,3,1955
13402,1280,1,0.0,0.0,5,1959
13403,1920,1,0.0,0.0,3,1962
13404,2020,1,0.0,0.0,3,1994
13405,3310,2,0.0,0.0,5,1924
13407,1320,1,0.0,0.0,4,1959
13408,3160,2,0.0,0.0,3,2005
13409,1640,1,0.0,0.0,3,1978
13410,2440,1,0.0,0.0,3,1980
13411,3000,2,0.0,0.0,3,2006
13412,2810,2,0.0,0.0,3,1907
13413,2390,2,0.0,1.0,5,1939
13414,2080,1,0.0,0.0,5,1926
13415,2650,1,0.0,0.0,4,1962
13416,1060,2,0.0,0.0,3,2000
13417,1940,1,0.0,1.0,4,1963
13418,1080,1,0.0,0.0,3,1948
13419,1700,2,0.0,0.0,3,1984
13421,1580,2,0.0,0.0,3,1905
13423,1290,3,0.0,0.0,3,2007
13424,1960,1,0.0,0.0,4,1968
13425,2090,1,0.0,0.0,5,1920
13426,1960,1,0.0,0.0,3,1970
13427,2120,2,0.0,0.0,4,1981
13429,1880,2,0.0,0.0,3,2000
13430,770,1,0.0,0.0,3,1943
13431,1530,1,0.0,0.0,5,1928
13432,1450,1,0.0,0.0,3,1940
13433,1690,2,0.0,0.0,3,1987
13434,1880,1,0.0,0.0,4,1924
13435,4160,2,0.0,0.0,3,1995
13436,2140,2,0.0,0.0,3,2003
13437,1320,3,0.0,0.0,3,1997
13438,2000,2,0.0,0.0,3,1997
13439,1460,2,0.0,0.0,3,1987
13440,3070,2,0.0,0.0,3,2005
13441,1660,1,0.0,0.0,4,1970
13442,1810,1,0.0,0.0,4,1905
13443,3510,2,0.0,0.0,3,2001
13444,2180,1,0.0,0.0,5,1930
13445,3300,1,0.0,0.0,3,1963
13446,2460,2,0.0,0.0,3,1998
13447,1880,1,0.0,0.0,3,1944
13448,2290,1,0.0,0.0,3,1979
13449,2290,2,0.0,0.0,3,1977
13450,3860,2,0.0,0.0,3,1996
13454,1510,1,0.0,0.0,5,1925
13455,2410,1,0.0,0.0,3,1958
13456,1470,1,0.0,0.0,3,1948
13458,3490,2,0.0,0.0,3,2006
13459,1270,2,0.0,0.0,3,2014
13460,1000,1,0.0,0.0,3,1929
13461,1430,2,0.0,0.0,3,1900
13462,1060,1,0.0,0.0,3,1943
13463,1680,1,0.0,0.0,3,1996
13465,2450,1,0.0,0.0,4,1930
13467,830,1,0.0,0.0,4,1947
13469,1050,2,0.0,0.0,3,2007
13470,1170,2,0.0,0.0,3,2001
13471,1220,1,0.0,0.0,4,1965
13472,1310,1,0.0,0.0,4,1987
13473,3130,2,0.0,0.0,3,2004
13474,1590,1,0.0,0.0,3,1933
13475,1720,2,0.0,0.0,3,1994
13477,1520,1,0.0,0.0,3,1983
13480,3480,2,0.0,0.0,3,2000
13481,3040,2,0.0,0.0,4,1983
13482,2030,1,0.0,0.0,3,1966
13483,3870,2,0.0,0.0,3,1989
13484,1870,2,0.0,0.0,3,2004
13485,2640,1,0.0,1.0,5,1963
13486,1940,1,0.0,0.0,5,1922
13487,1710,2,0.0,0.0,3,1981
13488,1690,1,0.0,0.0,4,1967
13489,2340,1,0.0,0.0,4,1967
13490,1700,1,0.0,0.0,3,1965
13491,1850,1,0.0,0.0,4,1948
13492,1370,1,0.0,0.0,3,1949
13493,2900,2,0.0,0.0,3,1993
13494,2400,2,0.0,0.0,3,1991
13495,3740,2,0.0,0.0,3,1988
13496,2170,2,0.0,0.0,3,2014
13497,970,1,0.0,0.0,4,1962
13499,2980,2,0.0,0.0,3,1993
13501,1880,2,0.0,0.0,3,1922
13502,1480,1,0.0,0.0,4,1925
13503,2240,1,0.0,0.0,4,1988
13504,2940,2,0.0,0.0,3,2004
13505,710,1,0.0,0.0,4,1928
13506,1460,1,0.0,0.0,3,1940
13507,1530,1,0.0,0.0,4,1949
13508,2630,2,0.0,0.0,3,1999
13510,960,1,0.0,0.0,4,1906
13511,1180,2,0.0,0.0,3,2006
13513,1340,2,0.0,0.0,3,1984
13514,2800,1,0.0,0.0,5,1965
13516,3720,2,0.0,0.0,3,1982
13517,1670,1,0.0,0.0,4,1977
13518,1100,1,0.0,0.0,3,1955
13519,3240,2,0.0,0.0,3,2004
13520,1680,1,0.0,0.0,4,1965
13521,1030,1,0.0,0.0,4,1950
13522,1630,1,0.0,0.0,3,1978
13523,2610,1,0.0,0.0,3,1918
13524,1250,1,0.0,0.0,3,1928
13525,1480,1,0.0,0.0,4,1969
13526,1390,1,0.0,0.0,3,1954
13527,1940,2,0.0,0.0,3,1997
13528,2960,2,0.0,0.0,3,2005
13530,1500,1,0.0,0.0,5,1920
13531,840,1,0.0,0.0,3,1951
13532,3560,2,0.0,0.0,3,1992
13533,2390,1,0.0,0.0,4,1989
13534,1200,1,0.0,0.0,5,1955
13536,2180,1,0.0,0.0,4,1966
13537,3450,2,0.0,0.0,3,1987
13538,2020,2,0.0,0.0,3,2003
13539,2480,2,0.0,0.0,3,1992
13540,1140,2,0.0,0.0,3,1988
13541,1530,1,0.0,0.0,4,1960
13542,1700,1,0.0,0.0,3,1961
13543,2150,1,0.0,0.0,3,1951
13544,1190,1,0.0,0.0,4,1918
13546,1400,1,0.0,0.0,4,1984
13547,2200,2,0.0,0.0,3,2003
13548,960,1,0.0,0.0,3,1944
13550,2970,2,0.0,0.0,3,2005
13551,1590,2,0.0,0.0,3,1994
13552,3350,2,0.0,0.0,3,2005
13553,3370,2,0.0,0.0,3,1999
13554,1960,2,0.0,0.0,3,2004
13555,1360,1,0.0,0.0,4,1981
13556,2780,2,0.0,0.0,3,2004
13557,3000,2,0.0,0.0,3,2002
13559,990,1,0.0,0.0,4,1918
13562,1530,1,0.0,0.0,3,1952
13563,1440,1,0.0,0.0,3,1923
13565,2140,2,0.0,0.0,4,1990
13566,2330,1,0.0,0.0,3,1927
13568,1950,1,0.0,0.0,3,1978
13569,1440,1,0.0,0.0,3,1981
13570,1530,1,0.0,0.0,3,1980
13571,1910,1,0.0,0.0,4,1971
13572,1750,1,0.0,0.0,3,1956
13573,1600,2,0.0,0.0,4,1983
13574,1750,1,0.0,0.0,3,1968
13575,940,1,0.0,0.0,4,1911
13576,880,1,0.0,0.0,3,1919
13577,1650,1,0.0,0.0,5,1951
13579,1900,1,0.0,0.0,3,1967
13581,1410,1,0.0,0.0,3,1925
13582,960,1,0.0,0.0,4,1956
13583,1930,1,0.0,0.0,3,2005
13584,3420,2,0.0,0.0,3,1994
13586,1780,1,0.0,0.0,3,1947
13587,2080,1,0.0,0.0,4,1969
13588,1250,1,0.0,0.0,3,1951
13589,2257,1,0.0,0.0,3,2005
13590,1670,1,0.0,0.0,4,1912
13591,2250,2,0.0,0.0,4,1980
13593,2880,2,0.0,0.0,4,1990
13595,1950,1,0.0,0.0,3,1953
13596,2280,1,0.0,0.0,4,1966
13598,1220,1,0.0,0.0,3,1966
13599,2260,1,0.0,0.0,2,1978
13601,2440,2,0.0,0.0,3,1999
13602,1400,1,0.0,0.0,4,1964
13603,1810,2,0.0,0.0,3,2014
13604,1400,1,0.0,0.0,3,1922
13605,1400,1,0.0,0.0,3,1922
13606,2010,2,0.0,0.0,3,2000
13607,2520,1,0.0,0.0,3,1925
13609,2150,2,0.0,0.0,3,2010
13610,2880,2,0.0,0.0,3,1989
13611,1300,1,0.0,0.0,3,2006
13612,2770,1,0.0,0.0,4,1978
13613,1780,1,0.0,0.0,4,1950
13618,1310,1,0.0,0.0,3,1994
13619,2770,2,0.0,0.0,3,1989
13621,1770,2,0.0,0.0,3,2004
13622,1220,1,0.0,0.0,4,1954
13623,2190,2,0.0,0.0,3,1999
13624,1800,1,0.0,0.0,3,1942
13626,2270,2,0.0,0.0,3,2007
13627,1300,2,0.0,0.0,3,1947
13628,1769,1,0.0,0.0,4,1955
13629,3370,1,0.0,0.0,3,1964
13630,1630,2,0.0,0.0,3,1999
13631,2470,1,0.0,0.0,4,1954
13632,2600,2,0.0,0.0,3,2003
13633,1800,1,0.0,0.0,3,1978
13634,2240,2,0.0,0.0,3,2001
13636,1710,1,0.0,0.0,4,1926
13637,2140,1,0.0,0.0,3,1965
13638,1400,1,0.0,0.0,3,1948
13639,890,1,0.0,0.0,4,1919
13640,1820,2,0.0,0.0,3,1923
13641,1860,1,0.0,0.0,4,1976
13642,1220,1,0.0,0.0,4,1972
13643,2300,2,0.0,0.0,3,2008
13644,1520,2,0.0,0.0,4,1978
13645,1440,1,0.0,0.0,3,1915
13646,1170,1,0.0,0.0,3,1952
13647,1170,1,0.0,0.0,3,1952
13648,3200,2,0.0,0.0,4,1972
13650,2570,2,0.0,0.0,3,2009
13651,2370,2,0.0,0.0,3,1990
13652,1800,1,0.0,0.0,4,1958
13653,2300,1,0.0,0.0,3,1975
13654,3240,2,0.0,0.0,3,2001
13655,2280,1,0.0,0.0,3,1995
13656,1870,1,0.0,1.0,5,1943
13658,2390,1,0.0,0.0,4,1966
13660,980,1,0.0,0.0,4,1910
13661,1250,1,0.0,0.0,4,1947
13663,2230,1,0.0,0.0,3,1966
13664,1230,1,0.0,0.0,4,1918
13665,2093,1,0.0,0.0,5,1963
13666,1660,1,0.0,0.0,5,1967
13667,1630,1,0.0,0.0,4,1975
13668,1677,2,0.0,0.0,3,2011
13669,2990,2,0.0,0.0,3,2003
13671,2890,2,0.0,0.0,3,2003
13673,1410,2,0.0,0.0,3,2006
13674,2280,2,0.0,0.0,5,1921
13675,1260,1,0.0,0.0,4,1939
13676,1460,2,0.0,0.0,3,2008
13677,1600,1,0.0,0.0,3,1950
13678,2020,1,0.0,0.0,3,1965
13679,1170,1,0.0,0.0,3,1960
13680,1170,1,0.0,0.0,3,1960
13681,1280,1,0.0,0.0,3,1984
13682,2680,2,0.0,0.0,3,1999
13683,1770,1,0.0,0.0,3,1978
13685,1300,1,0.0,0.0,4,1964
13686,2610,1,0.0,0.0,3,1977
13688,2100,2,0.0,0.0,3,1997
13689,1340,1,0.0,0.0,3,1992
13691,2200,1,0.0,0.0,3,1962
13692,990,1,0.0,0.0,3,1941
13693,1180,1,0.0,0.0,2,1925
13694,980,1,0.0,0.0,3,1969
13695,2370,1,0.0,0.0,3,1976
13696,1910,1,0.0,0.0,4,1922
13698,1430,1,0.0,0.0,4,1961
13699,2490,2,0.0,0.0,3,1987
13700,2000,1,0.0,0.0,4,1917
13701,2600,1,0.0,0.0,3,1978
13703,1010,1,0.0,0.0,4,1990
13704,3290,2,0.0,0.0,3,2004
13705,1530,1,0.0,0.0,4,1938
13706,2020,1,0.0,0.0,4,1967
13707,1340,1,0.0,0.0,4,1961
13708,2180,2,0.0,0.0,3,2000
13710,2070,2,0.0,0.0,4,1929
13711,930,1,0.0,0.0,3,1923
13712,2270,2,0.0,0.0,3,1988
13713,1630,1,0.0,0.0,4,1973
13716,1970,1,0.0,0.0,3,1955
13717,790,1,0.0,0.0,3,1948
13718,1740,1,0.0,0.0,5,1954
13719,1130,1,0.0,0.0,3,1947
13720,1180,1,0.0,0.0,3,1929
13721,2350,2,0.0,0.0,3,1993
13722,2350,2,0.0,0.0,3,1993
13724,3220,1,0.0,0.0,3,2009
13725,2050,1,0.0,0.0,3,1987
13726,1430,1,0.0,0.0,3,1992
13727,3210,2,0.0,0.0,3,2005
13729,2260,2,0.0,0.0,3,2004
13730,3290,2,0.0,0.0,3,2012
13731,1640,2,0.0,0.0,4,1974
13732,1580,1,0.0,0.0,3,1947
13733,1940,2,0.0,0.0,5,1962
13734,1580,2,0.0,0.0,3,1987
13735,1750,1,0.0,1.0,4,1987
13736,1810,1,0.0,0.0,4,1980
13738,1770,2,0.0,0.0,3,1992
13739,1800,1,0.0,0.0,5,1905
13740,1500,1,0.0,0.0,3,1980
13741,940,1,0.0,0.0,4,1959
13742,2340,1,0.0,0.0,3,1929
13743,840,1,0.0,0.0,3,1960
13744,840,1,0.0,0.0,3,1960
13746,3180,2,0.0,0.0,4,1918
13747,2020,1,0.0,0.0,4,1928
13748,820,1,0.0,0.0,3,1937
13750,2660,1,0.0,0.0,4,1977
13751,1010,1,0.0,0.0,4,1947
13752,710,1,0.0,0.0,3,1918
13753,980,1,0.0,0.0,3,1946
13754,1100,1,0.0,0.0,3,1908
13755,2840,2,0.0,0.0,3,2003
13756,2300,2,0.0,0.0,4,1978
13758,2280,2,0.0,0.0,3,1987
13759,1010,1,0.0,0.0,3,1924
13760,1420,1,0.0,0.0,3,1987
13761,2100,1,0.0,0.0,5,1980
13762,3110,1,0.0,0.0,4,1958
13763,2160,2,0.0,0.0,3,1979
13764,820,1,0.0,0.0,4,1922
13766,2100,1,0.0,0.0,3,1962
13767,1250,1,0.0,0.0,4,1979
13768,3870,2,0.0,0.0,3,1976
13769,1360,2,0.0,0.0,3,2003
13770,1400,1,0.0,0.0,3,1957
13771,1450,1,0.0,0.0,3,1968
13772,1880,1,0.0,0.0,3,1963
13773,1380,3,0.0,0.0,3,2006
13775,1380,1,0.0,0.0,3,1967
13776,3100,1,0.0,0.0,4,1963
13777,1400,1,0.0,0.0,4,1964
13778,1650,1,0.0,0.0,5,1916
13779,840,1,0.0,0.0,5,1969
13780,2550,2,0.0,0.0,3,2001
13781,2820,2,0.0,0.0,3,1947
13782,1710,1,0.0,0.0,4,1979
13783,820,1,0.0,0.0,4,1977
13784,2620,2,0.0,0.0,3,1977
13786,1560,1,0.0,0.0,5,1940
13787,3060,2,0.0,0.0,3,2004
13788,1680,2,0.0,0.0,3,2003
13789,3320,2,0.0,0.0,3,1989
13790,2390,2,0.0,0.0,4,1990
13791,1360,1,0.0,0.0,4,1953
13792,1800,1,0.0,0.0,3,1954
13793,1160,1,0.0,0.0,4,1968
13794,4160,2,0.0,0.0,3,1973
13795,1660,2,0.0,0.0,3,2011
13796,1410,1,0.0,0.0,4,1930
13798,1700,2,0.0,0.0,3,2003
13799,2070,2,0.0,0.0,3,1997
13801,3040,1,0.0,0.0,4,1978
13802,1220,1,0.0,0.0,4,1976
13803,960,1,0.0,0.0,3,1943
13804,1480,1,0.0,0.0,4,1956
13805,1560,1,0.0,0.0,5,1915
13806,1100,1,0.0,0.0,3,1967
13808,2400,1,0.0,0.0,4,1927
13810,2570,1,0.0,0.0,3,2009
13811,1300,1,0.0,0.0,2,1983
13812,2930,2,0.0,0.0,3,2002
13813,720,1,0.0,0.0,5,1943
13814,2350,2,0.0,0.0,3,1992
13815,2940,2,0.0,0.0,3,1991
13816,2020,1,0.0,0.0,4,1910
13818,950,1,0.0,0.0,4,1950
13819,1250,1,0.0,0.0,4,1911
13820,1300,1,0.0,0.0,4,1925
13821,2520,1,0.0,0.0,4,1931
13822,1330,2,0.0,0.0,3,1968
13823,2480,1,0.0,0.0,3,1929
13824,3020,1,0.0,0.0,3,1959
13825,1770,1,0.0,0.0,4,1978
13826,1930,1,0.0,0.0,3,1960
13827,1650,2,0.0,0.0,3,1994
13828,2580,2,0.0,0.0,4,1992
13829,2570,1,0.0,0.0,3,1965
13830,2880,1,0.0,0.0,3,1925
13831,2660,1,0.0,0.0,5,1909
13832,1560,1,0.0,0.0,3,1927
13834,2540,1,0.0,0.0,4,1947
13835,3080,1,0.0,0.0,3,1985
13836,2190,2,0.0,0.0,3,2000
13839,2160,2,0.0,0.0,3,1978
13840,2110,2,0.0,0.0,5,1979
13841,1830,2,0.0,0.0,3,2003
13842,3180,2,0.0,0.0,3,1920
13843,1880,2,0.0,0.0,3,1993
13844,1140,1,0.0,0.0,3,1959
13845,1798,1,0.0,0.0,3,1967
13846,1670,1,0.0,0.0,5,1908
13847,2580,1,0.0,0.0,3,1964
13849,2790,2,0.0,0.0,3,2005
13850,2190,2,0.0,0.0,3,2004
13851,2280,1,0.0,0.0,4,1930
13852,1100,1,0.0,0.0,4,1969
13853,2180,1,0.0,0.0,3,1969
13854,2770,2,0.0,0.0,4,1986
13855,1980,1,0.0,0.0,4,1943
13857,3030,1,0.0,0.0,4,1980
13858,1690,2,0.0,0.0,3,2007
13859,1990,2,0.0,0.0,3,1986
13860,2250,1,0.0,0.0,4,1966
13861,2080,1,0.0,0.0,3,2003
13862,2460,1,0.0,0.0,4,1988
13863,2588,2,0.0,0.0,3,2008
13864,2570,1,0.0,0.0,3,1978
13865,2370,2,0.0,0.0,3,2001
13866,1070,1,0.0,0.0,3,1969
13867,1940,1,0.0,0.0,5,1944
13868,2650,2,0.0,0.0,3,1920
